ID,ANO,PRODUTO,MUNICIPIO,UF,VL_TONELADA
,2022,ABOBRINHA,POMPEU,MG,"16,32"
,2022,ABOBRINHA,PORTO FELIZ,SP,"1.275,91"
,2022,ABOBRINHA,POUSO ALEGRE,MG,"971,37"
,2022,ABOBRINHA,PRESIDENTE ALVES,SP,"53,23"
,2022,ABOBRINHA,PRESIDENTE PRUDENTE,SP,"2,86"
,2022,ABOBRINHA,PROMISSÃO,SP,"24,31"
,2022,ABOBRINHA,QUADRA,SP,"385,59"
,2022,ABOBRINHA,REGINÓPOLIS,SP,"3,08"
,2022,ABOBRINHA,REGISTRO,SP,"12,47"
,2022,ABOBRINHA,RESENDE,RJ,"0,34"
,2022,ABOBRINHA,RIBEIRÃO BRANCO,SP,"1.176,18"
,2022,ABOBRINHA,RIBEIRÃO DO SUL,SP,"3,47"
,2022,ABOBRINHA,RIBEIRÃO GRANDE,SP,"102,35"
,2022,ABOBRINHA,RIO DAS ANTAS,SC,"0,68"
,2022,ABOBRINHA,SABINO,SP,"2,23"
,2022,ABOBRINHA,SALESÓPOLIS,SP,"5,95"
,2022,ABOBRINHA,SALTO,SP,"10,73"
,2022,ABOBRINHA,SALTO DE PIRAPORA,SP,"4,16"
,2022,ABOBRINHA,SALTO DO ITARARÉ,PR,"0,48"
,2022,ABOBRINHA,SALVADOR,BA,"17,00"
,2022,ABOBRINHA,SANTA CRUZ DO RIO PARDO,SP,"17,11"
,2022,ABOBRINHA,SANTA LEOPOLDINA,ES,"71,55"
,2022,ABOBRINHA,SANTA MARIA DE JETIBÁ,ES,"594,45"
,2022,ABOBRINHA,SANTA RITA DE CALDAS,MG,"3.381,78"
,2022,ABOBRINHA,SANTA RITA DO SAPUCAÍ,MG,"148,61"
,2022,ABOBRINHA,SANTA TERESA,ES,"10,54"
,2022,ABOBRINHA,SANTANA DE PARNAÍBA,SP,"47,24"
,2022,ABOBRINHA,SANTANA DE PIRAPAMA,MG,"405,28"
,2022,ABOBRINHA,SANTANA DO ITARARÉ,PR,"1,72"
,2022,ABOBRINHA,SANTO ANTÔNIO DA ALEGRIA,SP,"77,67"
,2022,ABOBRINHA,SANTO ANTÔNIO DE PÁDUA,RJ,"4,86"
,2022,ABOBRINHA,SANTO ANTÔNIO DO JARDIM,SP,"57,57"
,2022,ABOBRINHA,SAO JOAO DO ORIENTE,MG,"20,15"
,2022,ABOBRINHA,SAPUCAIA,RJ,"56,81"
,2022,ABOBRINHA,SARAPUÍ,SP,"61,24"
,2022,ABOBRINHA,SENADOR AMARAL,MG,"222,72"
,2022,ABOBRINHA,SENADOR JOSÉ BENTO,MG,"59,55"
,2022,ABOBRINHA,SETE BARRAS,SP,"0,94"
,2022,ABOBRINHA,SILVIANÓPOLIS,MG,"24,75"
,2022,ABOBRINHA,SOCORRO,SP,"227,53"
,2022,ABOBRINHA,SOROCABA,SP,"263,11"
,2022,ABOBRINHA,SUMARÉ,SP,"2,82"
,2022,ABOBRINHA,SUMIDOURO,RJ,"625,97"
,2022,ABOBRINHA,SÃO GONÇALO DO SAPUCAÍ,MG,"446,40"
,2022,ABOBRINHA,SÃO JOSÉ DA VARGINHA,MG,"7,99"
,2022,ABOBRINHA,SÃO JOSÉ DE UBÁ,RJ,"43,81"
,2022,ABOBRINHA,SÃO JOSÉ DO ALEGRE,MG,"17,10"
,2022,ABOBRINHA,SÃO JOSÉ DO CALÇADO,ES,"4,88"
,2022,ABOBRINHA,SÃO JOSÉ DO RIO PARDO,SP,"378,49"
,2022,ABOBRINHA,SÃO JOSÉ DO VALE DO RIO PRETO,RJ,"483,65"
,2022,ABOBRINHA,SÃO JOÃO DA BARRA,RJ,"12,24"
,2022,ABOBRINHA,SÃO JOÃO DA BOA VISTA,SP,"1,05"
,2022,ABOBRINHA,SÃO LOURENÇO DA SERRA,SP,"0,17"
,2022,ABOBRINHA,SÃO MIGUEL ARCANJO,SP,"354,96"
,2022,ABOBRINHA,SÃO PEDRO DO TURVO,SP,"19,33"
,2022,ABOBRINHA,SÃO ROQUE,SP,"1,45"
,2022,ABOBRINHA,TABATINGA,SP,"7,96"
,2022,ABOBRINHA,TAGUAÍ,SP,"2,71"
,2022,ABOBRINHA,TAPIRAÍ,SP,"226,05"
,2022,ABOBRINHA,TAQUARITINGA,SP,"2,24"
,2022,ABOBRINHA,TAQUARIVAÍ,SP,"17,11"
,2022,ABOBRINHA,TEJUPÁ,SP,"4,21"
,2022,ABOBRINHA,TERESÓPOLIS,RJ,"101,07"
,2022,ABOBRINHA,TIANGUÁ,CE,"32,63"
,2022,ABOBRINHA,TOMAZINA,PR,"0,82"
,2022,ABOBRINHA,TRANSF CAPITAL E GRANDE,SP,"37,11"
,2022,ABOBRINHA,TRANSF CEASA CONTAGEM,MG,"11,25"
,2022,ABOBRINHA,TRANSF CEASA CURITIBA,PR,"7,53"
,2022,ABOBRINHA,TRANSF CEASA PIRACICABA,SP,"0,12"
,2022,ABOBRINHA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"629,10"
,2022,ABOBRINHA,TUIUTI,SP,"31,58"
,2022,ABOBRINHA,TURVOLÂNDIA,MG,"31,63"
,2022,ABOBRINHA,UBATUBA,SP,"13,01"
,2022,ABOBRINHA,UBIRAJARA,SP,"2,06"
,2022,ABOBRINHA,UBÁ,MG,"286,96"
,2022,ABOBRINHA,URÂNIA,SP,"3,84"
,2022,ABOBRINHA,VALINHOS,SP,"12,55"
,2022,ABOBRINHA,VENDA NOVA DO IMIGRANTE,ES,"76,26"
,2022,ABOBRINHA,VERGEM ALTA,ES,"4,83"
,2022,ABOBRINHA,VÍRGINIA,MG,"22,36"
,2022,ABOBRINHA,WENCESLAU BRAZ,PR,"0,43"
,2022,ABOBRINHA,ÓLEO,SP,"0,93"
,2022,ABRÓTEA,BOMBINHAS,SC,"0,48"
,2022,ABRÓTEA,CANANÉIA,SP,"0,70"
,2022,ABRÓTEA,GUARUJÁ,SP,"0,48"
,2022,ABRÓTEA,ITAGUAÍ,RJ,"0,04"
,2022,ABRÓTEA,ITAJAÍ,SC,"122,71"
,2022,ABRÓTEA,ITAPEMIRIM,ES,"0,80"
,2022,ABRÓTEA,LAGUNA,SC,"27,48"
,2022,ABRÓTEA,NAVEGANTES,SC,"0,80"
,2022,ABRÓTEA,PALHOÇA,SC,"33,10"
,2022,ABRÓTEA,PARATI,RJ,"0,32"
,2022,ABRÓTEA,PASSO DE TORRES,SC,"0,02"
,2022,ABRÓTEA,PENHA,SC,"0,34"
,2022,ABRÓTEA,RIO GRANDE,RS,"123,65"
,2022,ABRÓTEA,SANTOS,SP,"0,60"
,2022,ABRÓTEA,SÃO JOSÉ DO NORTE,RS,"0,10"
,2022,ABRÓTEA,TRANSF CAPITAL E GRANDE,SP,"0,63"
,2022,ABRÓTEA,TRANSF CEASA RIO DE JANEIRO,RJ,"0,86"
,2022,ABRÓTEA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"4,36"
,2022,ABRÓTEA,UBATUBA,SP,"0,20"
,2022,ABÓBORA,ABDON BATISTA,SC,"207,60"
,2022,ABÓBORA,ADAMANTINA,SP,"0,24"
,2022,ABÓBORA,AGRONÔMICA,SC,"14,00"
,2022,ABÓBORA,ALAMBARI,SP,"132,40"
,2022,ABÓBORA,ALCOBAÇA,BA,"73,40"
,2022,ABÓBORA,ALEXANIA,GO,"0,50"
,2022,ABÓBORA,ALPESTRE,RS,"31,50"
,2022,ABÓBORA,ALVARES FLORENCE,SP,"14,00"
,2022,ABÓBORA,ALVORADA,TO,"125,20"
,2022,ABÓBORA,AMPARO DA SERRA,MG,"30,00"
,2022,ABÓBORA,ANGATUBA,SP,"30,00"
,2022,ABÓBORA,ANITA GARIBALDI,SC,"121,00"
,2022,ABÓBORA,ANITÁPOLIS,SC,"14,00"
,2022,ABÓBORA,APIAÍ,SP,"17,53"
,2022,ABÓBORA,ARAGUARI,MG,"3,41"
,2022,ABÓBORA,ARAÇATUBA,SP,"0,50"
,2022,ABÓBORA,ARAÇOIABA DA SERRA,SP,"30,05"
,2022,ABÓBORA,ARCO-ÍRIS,SP,"100,49"
,2022,ABÓBORA,AREALVA,SP,"33,12"
,2022,ABÓBORA,ARINOS,MG,"39,52"
,2022,ABÓBORA,ATIBAIA,SP,"0,10"
,2022,ABÓBORA,AUGUSTO DE LIMA,MG,"300,00"
,2022,ABÓBORA,BARAUNA,RN,"14,00"
,2022,ABÓBORA,BARBACENA,MG,"2,00"
,2022,ABÓBORA,BARRA DO CHAPEU,SP,"48,20"
,2022,ABÓBORA,BASTOS,SP,"50,00"
,2022,ABÓBORA,BERNARDINO DE CAMPOS,SP,"1,90"
,2022,ABÓBORA,BOCAINA DO SUL,SC,"304,50"
,2022,ABÓBORA,BOCAIUVA,MG,"38,46"
,2022,ABÓBORA,BOM JESUS DA LAPA,BA,"56,00"
,2022,ABÓBORA,BOM RETIRO,SC,"14,01"
,2022,ABÓBORA,BONFINÓPOLIS,MG,"16,00"
,2022,ABÓBORA,BRASILANDIA DE MINAS,MG,"63,93"
,2022,ABÓBORA,BUENO BRANDÃO,MG,"152,00"
,2022,ABÓBORA,BURITAMA,SP,"9,00"
,2022,ABÓBORA,BURITIS,MG,"30,00"
,2022,ABÓBORA,CAFELÂNDIA,SP,"113,50"
,2022,ABÓBORA,CALMON,SC,"97,06"
,2022,ABÓBORA,CAMBUÍ,MG,"14,56"
,2022,ABÓBORA,CAMPINAS,SP,"39,12"
,2022,ABÓBORA,CAMPO DO MEIO,MG,"20,00"
,2022,ABÓBORA,CAMPOS NOVOS,SC,"30,00"
,2022,ABÓBORA,CANAÃ,MG,"20,00"
,2022,ABÓBORA,CANOINHAS,SC,"15,00"
,2022,ABÓBORA,CAPELA DO ALTO,SP,"96,36"
,2022,ABÓBORA,CAPÃO BONITO,SP,"163,19"
,2022,ABÓBORA,CARAMBEI,PR,"47,80"
,2022,ABÓBORA,CARBONITA,MG,"29,00"
,2022,ABÓBORA,CARDOSO,SP,"78,00"
,2022,ABÓBORA,CASA BRANCA,SP,"0,68"
,2022,ABÓBORA,CASTRO,PR,"1.186,82"
,2022,ABÓBORA,CAÇADOR,SC,"20,40"
,2022,ABÓBORA,CEDRAL,SP,"0,02"
,2022,ABÓBORA,CELSO RAMOS,SC,"571,50"
,2022,ABÓBORA,CERQUEIRA CESAR,SP,"18,00"
,2022,ABÓBORA,CLARO DOS POÇÕES,MG,"150,00"
,2022,ABÓBORA,CLEMENTINA,SP,"3,00"
,2022,ABÓBORA,CONCHAL,SP,"0,24"
,2022,ABÓBORA,CORINTO,MG,"216,00"
,2022,ABÓBORA,CORONEL MACEDO,SP,"29,44"
,2022,ABÓBORA,CORREIA PINTO,SC,"31,30"
,2022,ABÓBORA,COTIA,SP,"47,00"
,2022,ABÓBORA,COÍMBRA,MG,"12,00"
,2022,ABÓBORA,CRUZ MACHADO,PR,"16,52"
,2022,ABÓBORA,CURITIBANOS,SC,"395,26"
,2022,ABÓBORA,ELIAS FAUSTO,SP,"6,00"
,2022,ABÓBORA,ESPÍRITO SANTO DO DOURADO,MG,"84,00"
,2022,ABÓBORA,ESTIVA GERBI,SP,"1,86"
,2022,ABÓBORA,FEIRA DE SANTANA,BA,"54,00"
,2022,ABÓBORA,FORQUILHINHA,SC,"13,00"
,2022,ABÓBORA,FREI ROGERIO,SC,"120,20"
,2022,ABÓBORA,GABRIEL MONTEIRO,SP,"75,40"
,2022,ABÓBORA,GRÃO MOGOL,MG,"18,70"
,2022,ABÓBORA,GUANAMBI,BA,"15,00"
,2022,ABÓBORA,GUAPIARA,SP,"115,32"
,2022,ABÓBORA,GUAPIRAMA,PR,"594,79"
,2022,ABÓBORA,GUARANTÃ,SP,"85,50"
,2022,ABÓBORA,GUARDA MOR,MG,"48,00"
,2022,ABÓBORA,GÁLIA,SP,"65,70"
,2022,ABÓBORA,HERVAL,RS,"514,98"
,2022,ABÓBORA,IACRI,SP,"214,53"
,2022,ABÓBORA,IBIRAPUÃ,BA,"439,00"
,2022,ABÓBORA,IBIÁ,MG,"14,00"
,2022,ABÓBORA,IBIÚNA,SP,"0,02"
,2022,ABÓBORA,ICEM,SP,"15,00"
,2022,ABÓBORA,IGUAPE,SP,"32,48"
,2022,ABÓBORA,INDAIABIRA,MG,"39,64"
,2022,ABÓBORA,IPAMERI,GO,"61,66"
,2022,ABÓBORA,IPUIÚNA,MG,"87,00"
,2022,ABÓBORA,IRAPURU,SP,"4,26"
,2022,ABÓBORA,IRAPUÃ,SP,"0,20"
,2022,ABÓBORA,IRAQUARA,BA,"37,00"
,2022,ABÓBORA,IRINEÓPOLIS,SC,"25,00"
,2022,ABÓBORA,ITABERA,SP,"1.315,86"
,2022,ABÓBORA,ITAIÓPOLIS,SC,"1.484,50"
,2022,ABÓBORA,ITAPECERICA DA SERRA,SP,"8,30"
,2022,ABÓBORA,ITAPETININGA,SP,"707,86"
,2022,ABÓBORA,ITAPEVA,MG,"29,11"
,2022,ABÓBORA,ITAPEVA,SP,"2.372,81"
,2022,ABÓBORA,ITAPIRA,SP,"11,13"
,2022,ABÓBORA,ITAPORANGA,SP,"0,09"
,2022,ABÓBORA,ITARIRI,SP,"0,94"
,2022,ABÓBORA,ITUPEVA,SP,"64,00"
,2022,ABÓBORA,ITÁPOLIS,SP,"1,80"
,2022,ABÓBORA,JAGUAQUARA,BA,"4,00"
,2022,ABÓBORA,JAGUARUNA,SC,"15,00"
,2022,ABÓBORA,JAIBA,MG,"562,94"
,2022,ABÓBORA,JANAÚBA,MG,"372,00"
,2022,ABÓBORA,JARINÚ,SP,"1,52"
,2022,ABÓBORA,JEQUITIBA,MG,"144,00"
,2022,ABÓBORA,JOÃO PINHEIRO,MG,"32,35"
,2022,ABÓBORA,LAGES,SC,"194,81"
,2022,ABÓBORA,LAVÍNIA,SP,"0,30"
,2022,ABÓBORA,LEBON RÉGIS,SC,"34,32"
,2022,ABÓBORA,LOUVEIRA,SP,"0,06"
,2022,ABÓBORA,LUIZ EDUARDO MAGALHÃES,BA,"71,00"
,2022,ABÓBORA,LUZ,MG,"60,00"
,2022,ABÓBORA,MACIEIRA,SC,"38,46"
,2022,ABÓBORA,MAJOR VIEIRA,SC,"21,03"
,2022,ABÓBORA,MANDIRITUBA,PR,"15,00"
,2022,ABÓBORA,MANGA,MG,"130,50"
,2022,ABÓBORA,MARAVILHAS,MG,"27,00"
,2022,ABÓBORA,MARIÁPOLIS,SP,"1,30"
,2022,ABÓBORA,MARTINÓPOLIS,SP,"56,00"
,2022,ABÓBORA,MATIAS CARDOSO,MG,"1.361,43"
,2022,ABÓBORA,MIRACATU,SP,"20,00"
,2022,ABÓBORA,MIRANDÓPOLIS,SP,"4,72"
,2022,ABÓBORA,MOGI GUAÇU,SP,"2,20"
,2022,ABÓBORA,MOGI MIRIM,SP,"0,06"
,2022,ABÓBORA,MONTE ALTO,SP,"6,66"
,2022,ABÓBORA,MONTE CARLO,SC,"84,00"
,2022,ABÓBORA,MONTE CARMELO,MG,"16,77"
,2022,ABÓBORA,MONTES CLAROS,MG,"208,00"
,2022,ABÓBORA,MORRO GRANDE,SC,"62,41"
,2022,ABÓBORA,MUNHOZ,MG,"7,00"
,2022,ABÓBORA,NOVA CAMPINA,SP,"30,00"
,2022,ABÓBORA,OCAUÇU,SP,"16,00"
,2022,ABÓBORA,ORIENTE,SP,"29,00"
,2022,ABÓBORA,OSVALDO CRUZ,SP,"94,00"
,2022,ABÓBORA,OTACÍLIO COSTA,SC,"41,19"
,2022,ABÓBORA,PACAEMBÚ,SP,"0,18"
,2022,ABÓBORA,PAINEL,SC,"77,00"
,2022,ABÓBORA,PALMEIRA,PR,"48,00"
,2022,ABÓBORA,PALMEIRA,SC,"588,16"
,2022,ABÓBORA,PALMINOPOLIS,GO,"56,00"
,2022,ABÓBORA,PARACATU,MG,"156,60"
,2022,ABÓBORA,PARANAPANEMA,SP,"24,00"
,2022,ABÓBORA,PARAPUÃ,SP,"157,00"
,2022,ABÓBORA,PARIQUERA AÇU,SP,"0,12"
,2022,ABÓBORA,PEDRO DE TOLEDO,SP,"4,30"
,2022,ABÓBORA,PETROLINA,PE,"15,00"
,2022,ABÓBORA,PETROLÂNDIA,SC,"19,71"
,2022,ABÓBORA,PIACATU,SP,"623,14"
,2022,ABÓBORA,PIEDADE,SP,"2,78"
,2022,ABÓBORA,PILAR DO SUL,SP,"2,46"
,2022,ABÓBORA,PIRACAIA,SP,"0,82"
,2022,ABÓBORA,PIRAJUÍ,SP,"0,02"
,2022,ABÓBORA,PIRAÍ DO SUL,PR,"18,00"
,2022,ABÓBORA,POMPÉIA,SP,"40,00"
,2022,ABÓBORA,PONTE ALTA,SC,"120,52"
,2022,ABÓBORA,PONTE ALTA DO NORTE,SC,"124,78"
,2022,ABÓBORA,PONTE NOVA,MG,"26,28"
,2022,ABÓBORA,POUSO ALEGRE,MG,"0,20"
,2022,ABÓBORA,POÇOS DE CALDAS,MG,"15,00"
,2022,ABÓBORA,PRACINHA,SP,"1,90"
,2022,ABÓBORA,PRESIDENTE ALVES,SP,"0,78"
,2022,ABÓBORA,PRESIDENTE GETULIO,SC,"15,00"
,2022,ABÓBORA,PRESIDENTE PRUDENTE,SP,"0,80"
,2022,ABÓBORA,QUEIROZ,SP,"14,00"
,2022,ABÓBORA,QUITANDINHA,PR,"45,00"
,2022,ABÓBORA,REGISTRO,SP,"0,44"
,2022,ABÓBORA,RIACHO DE SANTANA,BA,"32,50"
,2022,ABÓBORA,RIBEIRÃO BRANCO,SP,"67,38"
,2022,ABÓBORA,RIBEIRÃO GRANDE,SP,"53,96"
,2022,ABÓBORA,RINÓPOLIS,SP,"424,84"
,2022,ABÓBORA,RIO DAS ANTAS,SC,"94,50"
,2022,ABÓBORA,RIO GRANDE,RS,"64,00"
,2022,ABÓBORA,RIO NEGRO,PR,"14,00"
,2022,ABÓBORA,RIO PARDO DE MINAS,MG,"84,00"
,2022,ABÓBORA,RUBINÉIA,SP,"17,42"
,2022,ABÓBORA,SAGRES,SP,"32,00"
,2022,ABÓBORA,SALTO DE PIRAPORA,SP,"0,35"
,2022,ABÓBORA,SANTA CECÍLIA,SC,"79,00"
,2022,ABÓBORA,SANTA RITA DE CALDAS,MG,"24,78"
,2022,ABÓBORA,SANTA TEREZINHA,SC,"15,90"
,2022,ABÓBORA,SANTANA DE PARNAÍBA,SP,"0,24"
,2022,ABÓBORA,SANTANA DE PIRAPAMA,MG,"32,00"
,2022,ABÓBORA,SANTO ANTÔNIO DE POSSE,SP,"0,50"
,2022,ABÓBORA,SANTÓPOLIS DO AGUAPEÍ,SP,"18,40"
,2022,ABÓBORA,SAO GABRIEL,BA,"154,00"
,2022,ABÓBORA,SAPUCAÍ MIRIM,MG,"5,00"
,2022,ABÓBORA,SARAPUÍ,SP,"61,01"
,2022,ABÓBORA,SENADOR AMARAL,MG,"98,00"
,2022,ABÓBORA,SETE BARRAS,SP,"0,38"
,2022,ABÓBORA,SUD MENNUCCI,SP,"85,32"
,2022,ABÓBORA,SÃO FÉLIX DO CORIBE,BA,"168,00"
,2022,ABÓBORA,SÃO JERÔNIMO,RS,"14,00"
,2022,ABÓBORA,SÃO JOAQUIM,SC,"181,45"
,2022,ABÓBORA,SÃO JOSÉ DO RIO PARDO,SP,"25,76"
,2022,ABÓBORA,SÃO JOSÉ DOS PINHAIS,PR,"28,50"
,2022,ABÓBORA,SÃO JOÃO DA BOA VISTA,SP,"4,15"
,2022,ABÓBORA,SÃO JOÃO DA PONTE,MG,"14,00"
,2022,ABÓBORA,SÃO JOÃO DO IVAÍ,PR,"8,34"
,2022,ABÓBORA,SÃO MIGUEL ARCANJO,SP,"261,06"
,2022,ABÓBORA,SÃO ROQUE,SP,"0,92"
,2022,ABÓBORA,TACIBA,SP,"18,00"
,2022,ABÓBORA,TAPIRAÍ,SP,"1,00"
,2022,ABÓBORA,TATUÍ,SP,"132,70"
,2022,ABÓBORA,TEIXEIRA DE FREITAS,BA,"426,83"
,2022,ABÓBORA,TIBAGI,PR,"20,00"
,2022,ABÓBORA,TIJUCAS DO SUL,PR,"1.105,70"
,2022,ABÓBORA,TRANSF CAPITAL E GRANDE,SP,"460,22"
,2022,ABÓBORA,TRANSF CEASA CONTAGEM,MG,"22,00"
,2022,ABÓBORA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"69,01"
,2022,ABÓBORA,TUPÃ,SP,"186,66"
,2022,ABÓBORA,TURVOLÂNDIA,MG,"0,05"
,2022,ABÓBORA,UBERLÂNDIA,MG,"19,83"
,2022,ABÓBORA,URUANA,GO,"18,00"
,2022,ABÓBORA,URUBICI,SC,"254,02"
,2022,ABÓBORA,URUPEMA,SC,"78,70"
,2022,ABÓBORA,VALINHOS,SP,"39,21"
,2022,ABÓBORA,VERDELÂNDIA,MG,"879,50"
,2022,ABÓBORA,VIÇOSA,MG,"0,26"
,2022,ABÓBORA,VÍRGINIA,MG,"49,00"
,2022,ACELGA,ATIBAIA,SP,"55,33"
,2022,ACELGA,BAIRROS DE SAO PAULO,SP,"17,42"
,2022,ACELGA,BIRITIBA MIRIM,SP,"51,38"
,2022,ACELGA,CAPÃO BONITO,SP,"4,20"
,2022,ACELGA,COTIA,SP,"393,81"
,2022,ACELGA,EMBU,SP,"0,31"
,2022,ACELGA,EMBU GUAÇU,SP,"31,43"
,2022,ACELGA,GUAPIARA,SP,"1,64"
,2022,ACELGA,GUARULHOS,SP,"2,88"
,2022,ACELGA,IBIÚNA,SP,"5.076,06"
,2022,ACELGA,ITAPECERICA DA SERRA,SP,"19,37"
,2022,ACELGA,ITATIBA,SP,"1,06"
,2022,ACELGA,MAIRINQUE,SP,"1,76"
,2022,ACELGA,MOGI DAS CRUZES,SP,"275,27"
,2022,ACELGA,PEDRA BELA,SP,"0,05"
,2022,ACELGA,PIEDADE,SP,"1.628,67"
,2022,ACELGA,PILAR DO SUL,SP,"77,29"
,2022,ACELGA,SALTO DE PIRAPORA,SP,"1,98"
,2022,ACELGA,SANTA ISABEL,SP,"4,01"
,2022,ACELGA,SÃO BERNARDO DO CAMPO,SP,"2,92"
,2022,ACELGA,SÃO JOSÉ DOS PINHAIS,PR,"1,50"
,2022,ACELGA,SÃO ROQUE,SP,"3,50"
,2022,ACELGA,TAPIRAÍ,SP,"13,34"
,2022,ACELGA,TIJUCAS DO SUL,PR,"3,81"
,2022,ACELGA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"29,15"
,2022,ACELGA,VARGEM GRANDE PAULISTA,SP,"0,39"
,2022,ACELGA,VENDA NOVA DO IMIGRANTE,ES,"1,50"
,2022,ACELGA,VOTORANTIM,SP,"3,30"
,2022,ACEROLA,ADAMANTINA,SP,"0,03"
,2022,ACEROLA,CAMPINAS,SP,"11,99"
,2022,ACEROLA,GUARAÇAÍ,SP,"0,01"
,2022,ACEROLA,IRAPURU,SP,"194,07"
,2022,ACEROLA,JUNQUEIRÓPOLIS,SP,"3,60"
,2022,ACEROLA,LAVÍNIA,SP,"0,54"
,2022,ACEROLA,LOUVEIRA,SP,"1,80"
,2022,ACEROLA,LUCÉLIA,SP,"1,50"
,2022,ACEROLA,MIRANDÓPOLIS,SP,"124,79"
,2022,ACEROLA,PACAEMBÚ,SP,"71,20"
,2022,ACEROLA,PRESIDENTE PRUDENTE,SP,"7,90"
,2022,ACEROLA,SÃO JOAQUIM,SC,"0,15"
,2022,ACEROLA,TRANSF CAPITAL E GRANDE,SP,"0,02"
,2022,ACEROLA,TRANSF CEASA CAMPINAS,SP,"0,01"
,2022,ACEROLA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,01"
,2022,ACEROLA,VACARIA,RS,"0,34"
,2022,ACEROLA,VALINHOS,SP,"1,75"
,2022,AGAPANTO,ATIBAIA,SP,"0,11"
,2022,AGAPANTO,BAIRROS DE SAO PAULO,SP,"6,33"
,2022,AGAPANTO,COTIA,SP,"1,02"
,2022,AGAPANTO,EMBU,SP,"17,18"
,2022,AGAPANTO,GUARULHOS,SP,"4,58"
,2022,AGAPANTO,IBIÚNA,SP,"20,62"
,2022,AGAPANTO,ITAPECERICA DA SERRA,SP,"7,48"
,2022,AGAPANTO,JUQUITIBA,SP,"4,64"
,2022,AGAPANTO,MIRACATU,SP,"0,22"
,2022,AGAPANTO,MOGI DAS CRUZES,SP,"2,25"
,2022,AGAPANTO,NAZARÉ PAULISTA,SP,"0,03"
,2022,AGAPANTO,PARIQUERA AÇU,SP,"11,18"
,2022,AGAPANTO,VARGEM GRANDE PAULISTA,SP,"0,15"
,2022,AGRIÃO,BAIRROS DE SAO PAULO,SP,"0,12"
,2022,AGRIÃO,BIRITIBA MIRIM,SP,"371,67"
,2022,AGRIÃO,CAMPINAS,SP,"0,26"
,2022,AGRIÃO,COTIA,SP,"404,62"
,2022,AGRIÃO,EMBU,SP,"61,45"
,2022,AGRIÃO,EMBU GUAÇU,SP,"129,92"
,2022,AGRIÃO,GUARULHOS,SP,"2,08"
,2022,AGRIÃO,IBIÚNA,SP,"290,25"
,2022,AGRIÃO,ITAPECERICA DA SERRA,SP,"208,76"
,2022,AGRIÃO,MOGI DAS CRUZES,SP,"163,75"
,2022,AGRIÃO,PIEDADE,SP,"273,86"
,2022,AGRIÃO,PILAR DO SUL,SP,"0,96"
,2022,AGRIÃO,SANTA ISABEL,SP,"14,00"
,2022,AGRIÃO,SÃO LOURENÇO DA SERRA,SP,"67,37"
,2022,AGRIÃO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"27,15"
,2022,AGRIÃO,VARGEM GRANDE PAULISTA,SP,"0,05"
,2022,AGULHÃO,CANANÉIA,SP,"0,07"
,2022,AGULHÃO,ITAGUAÍ,RJ,"0,27"
,2022,AGULHÃO,PARATI,RJ,"0,43"
,2022,AGULHÃO,SÃO SEBASTIÃO,SP,"0,02"
,2022,AGULHÃO,TRANSF CEASA RIO DE JANEIRO,RJ,"0,06"
,2022,ALCACHOFRA,AVARÉ,SP,"2,34"
,2022,ALCACHOFRA,BARÃO DE ANTONINA,SP,"0,09"
,2022,ALCACHOFRA,CAPÃO BONITO,SP,"0,09"
,2022,ALCACHOFRA,IBIÚNA,SP,"34,49"
,2022,ALCACHOFRA,PIEDADE,SP,"867,34"
,2022,ALCACHOFRA,RIBEIRÃO GRANDE,SP,"0,04"
,2022,ALCACHOFRA,SÃO ROQUE,SP,"2,19"
,2022,ALECRIM,BAIRROS DE SAO PAULO,SP,"1,22"
,2022,ALECRIM,BIRITIBA MIRIM,SP,"3,73"
,2022,ALECRIM,COTIA,SP,"1,90"
,2022,ALECRIM,EMBU GUAÇU,SP,"0,12"
,2022,ALECRIM,GUARULHOS,SP,"1,64"
,2022,ALECRIM,HOLAMBRA,SP,"1,21"
,2022,ALECRIM,IBIÚNA,SP,"1,44"
,2022,ALECRIM,ITAPIRA,SP,"1,31"
,2022,ALECRIM,ITUPEVA,SP,"0,10"
,2022,ALECRIM,MAIRINQUE,SP,"3,73"
,2022,ALECRIM,MOGI DAS CRUZES,SP,"76,37"
,2022,ALECRIM,PETRÓPOLIS,RJ,"0,28"
,2022,ALECRIM,PIEDADE,SP,"48,69"
,2022,ALECRIM,SÃO ROQUE,SP,"1,09"
,2022,ALECRIM,TERESÓPOLIS,RJ,"0,04"
,2022,ALECRIM,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"31,31"
,2022,ALECRIM,VARGEM GRANDE PAULISTA,SP,"0,30"
,2022,ALFACE,ARUJÁ,SP,"0,12"
,2022,ALFACE,ATIBAIA,SP,"471,91"
,2022,ALFACE,AVARÉ,SP,"0,29"
,2022,ALFACE,BAIRROS DE SAO PAULO,SP,"22,38"
,2022,ALFACE,BIRITIBA MIRIM,SP,"107,28"
